觀測站ID,觀測站,觀測站英文,日期,時間,年份,月份,日,時,雨量(mm),原始值
466881,新北,New Taipei,2024-11-16,11:00:00,2024,11,16,11,0.5,0.5
466881,新北,New Taipei,2024-11-16,12:00:00,2024,11,16,12,0.1,T
466881,新北,New Taipei,2024-11-16,19:00:00,2024,11,16,19,0.1,T
466881,新北,New Taipei,2024-11-16,20:00:00,2024,11,16,20,0.1,T
466881,新北,New Taipei,2024-11-16,21:00:00,2024,11,16,21,0.5,0.5
466881,新北,New Taipei,2024-11-16,22:00:00,2024,11,16,22,0.1,T
466881,新北,New Taipei,2024-11-16,23:00:00,2024,11,16,23,0.5,0.5
466881,新北,New Taipei,2024-11-17,00:00:00,2024,11,17,0,0.1,T
466881,新北,New Taipei,2024-11-17,01:00:00,2024,11,17,1,0.5,0.5
466881,新北,New Taipei,2024-11-17,02:00:00,2024,11,17,2,0.1,T
466881,新北,New Taipei,2024-11-17,03:00:00,2024,11,17,3,0.1,T
466881,新北,New Taipei,2024-11-17,04:00:00,2024,11,17,4,0.1,T
466881,新北,New Taipei,2024-11-17,05:00:00,2024,11,17,5,0.1,T
466881,新北,New Taipei,2024-11-17,06:00:00,2024,11,17,6,0.5,0.5
466881,新北,New Taipei,2024-11-17,07:00:00,2024,11,17,7,0.1,T
466881,新北,New Taipei,2024-11-17,08:00:00,2024,11,17,8,0.1,T
466881,新北,New Taipei,2024-11-17,09:00:00,2024,11,17,9,0.5,0.5
466881,新北,New Taipei,2024-11-17,10:00:00,2024,11,17,10,1.0,1.0
466881,新北,New Taipei,2024-11-17,11:00:00,2024,11,17,11,1.0,1.0
466881,新北,New Taipei,2024-11-17,12:00:00,2024,11,17,12,1.5,1.5
466881,新北,New Taipei,2024-11-17,13:00:00,2024,11,17,13,1.0,1.0
466881,新北,New Taipei,2024-11-17,14:00:00,2024,11,17,14,0.5,0.5
466881,新北,New Taipei,2024-11-17,15:00:00,2024,11,17,15,0.5,0.5
466881,新北,New Taipei,2024-11-17,16:00:00,2024,11,17,16,1.0,1.0
466881,新北,New Taipei,2024-11-17,17:00:00,2024,11,17,17,0.1,T
466881,新北,New Taipei,2024-11-17,20:00:00,2024,11,17,20,0.1,T
466881,新北,New Taipei,2024-11-17,21:00:00,2024,11,17,21,2.5,2.5
466881,新北,New Taipei,2024-11-17,22:00:00,2024,11,17,22,4.5,4.5
466881,新北,New Taipei,2024-11-17,23:00:00,2024,11,17,23,2.5,2.5
466881,新北,New Taipei,2024-11-18,00:00:00,2024,11,18,0,1.5,1.5
466881,新北,New Taipei,2024-11-18,01:00:00,2024,11,18,1,2.5,2.5
466881,新北,New Taipei,2024-11-18,02:00:00,2024,11,18,2,5.5,5.5
466881,新北,New Taipei,2024-11-18,03:00:00,2024,11,18,3,0.5,0.5
466881,新北,New Taipei,2024-11-18,04:00:00,2024,11,18,4,0.1,T
466881,新北,New Taipei,2024-11-18,05:00:00,2024,11,18,5,0.5,0.5
466881,新北,New Taipei,2024-11-18,06:00:00,2024,11,18,6,1.0,1.0
466881,新北,New Taipei,2024-11-18,07:00:00,2024,11,18,7,0.1,T
466881,新北,New Taipei,2024-11-18,08:00:00,2024,11,18,8,0.5,0.5
466881,新北,New Taipei,2024-11-18,09:00:00,2024,11,18,9,0.5,0.5
466881,新北,New Taipei,2024-11-18,10:00:00,2024,11,18,10,0.1,T
466881,新北,New Taipei,2024-11-18,11:00:00,2024,11,18,11,1.0,1.0
466881,新北,New Taipei,2024-11-18,12:00:00,2024,11,18,12,1.0,1.0
466881,新北,New Taipei,2024-11-18,13:00:00,2024,11,18,13,1.0,1.0
466881,新北,New Taipei,2024-11-18,14:00:00,2024,11,18,14,0.1,T
466881,新北,New Taipei,2024-11-18,15:00:00,2024,11,18,15,0.5,0.5
466881,新北,New Taipei,2024-11-18,16:00:00,2024,11,18,16,0.1,T
466881,新北,New Taipei,2024-11-18,17:00:00,2024,11,18,17,1.0,1.0
466881,新北,New Taipei,2024-11-18,18:00:00,2024,11,18,18,1.0,1.0
466881,新北,New Taipei,2024-11-18,19:00:00,2024,11,18,19,2.0,2.0
466881,新北,New Taipei,2024-11-18,20:00:00,2024,11,18,20,2.5,2.5
466881,新北,New Taipei,2024-11-18,21:00:00,2024,11,18,21,1.0,1.0
466881,新北,New Taipei,2024-11-18,22:00:00,2024,11,18,22,0.5,0.5
466881,新北,New Taipei,2024-11-18,23:00:00,2024,11,18,23,0.5,0.5
466881,新北,New Taipei,2024-11-19,00:00:00,2024,11,19,0,0.1,T
466881,新北,New Taipei,2024-11-19,01:00:00,2024,11,19,1,0.5,0.5
466881,新北,New Taipei,2024-11-19,02:00:00,2024,11,19,2,0.1,T
466881,新北,New Taipei,2024-11-19,03:00:00,2024,11,19,3,0.5,0.5
466881,新北,New Taipei,2024-11-19,05:00:00,2024,11,19,5,0.1,T
466881,新北,New Taipei,2024-11-19,06:00:00,2024,11,19,6,0.5,0.5
466881,新北,New Taipei,2024-11-19,07:00:00,2024,11,19,7,0.1,T
466881,新北,New Taipei,2024-11-19,08:00:00,2024,11,19,8,0.1,T
466881,新北,New Taipei,2024-11-19,09:00:00,2024,11,19,9,1.0,1.0
466881,新北,New Taipei,2024-11-19,10:00:00,2024,11,19,10,0.1,T
466881,新北,New Taipei,2024-11-19,11:00:00,2024,11,19,11,0.5,0.5
466881,新北,New Taipei,2024-11-19,12:00:00,2024,11,19,12,0.1,T
466881,新北,New Taipei,2024-11-19,13:00:00,2024,11,19,13,0.5,0.5
466881,新北,New Taipei,2024-11-19,14:00:00,2024,11,19,14,0.1,T
466881,新北,New Taipei,2024-11-19,15:00:00,2024,11,19,15,0.5,0.5
466881,新北,New Taipei,2024-11-19,16:00:00,2024,11,19,16,0.1,T
466881,新北,New Taipei,2024-11-19,18:00:00,2024,11,19,18,0.1,T
466881,新北,New Taipei,2024-11-19,19:00:00,2024,11,19,19,0.1,T
466881,新北,New Taipei,2024-11-19,20:00:00,2024,11,19,20,0.1,T
466881,新北,New Taipei,2024-11-19,21:00:00,2024,11,19,21,0.1,T
466881,新北,New Taipei,2024-11-19,22:00:00,2024,11,19,22,0.1,T
466881,新北,New Taipei,2024-11-20,03:00:00,2024,11,20,3,0.1,T
466881,新北,New Taipei,2024-11-20,04:00:00,2024,11,20,4,0.5,0.5
466881,新北,New Taipei,2024-11-20,05:00:00,2024,11,20,5,0.1,T
466881,新北,New Taipei,2024-11-20,06:00:00,2024,11,20,6,0.1,T
466881,新北,New Taipei,2024-11-20,08:00:00,2024,11,20,8,1.5,1.5
466881,新北,New Taipei,2024-11-20,09:00:00,2024,11,20,9,0.1,T
466881,新北,New Taipei,2024-11-20,10:00:00,2024,11,20,10,0.1,T
466881,新北,New Taipei,2024-11-20,17:00:00,2024,11,20,17,0.1,T
466881,新北,New Taipei,2024-11-20,18:00:00,2024,11,20,18,0.5,0.5
466881,新北,New Taipei,2024-11-20,19:00:00,2024,11,20,19,0.1,T
466881,新北,New Taipei,2024-11-20,20:00:00,2024,11,20,20,0.1,T
466881,新北,New Taipei,2024-11-20,21:00:00,2024,11,20,21,0.1,T
466881,新北,New Taipei,2024-11-20,22:00:00,2024,11,20,22,0.1,T
466881,新北,New Taipei,2024-11-20,23:00:00,2024,11,20,23,0.5,0.5
466881,新北,New Taipei,2024-11-21,00:00:00,2024,11,21,0,0.5,0.5
466881,新北,New Taipei,2024-11-21,01:00:00,2024,11,21,1,0.5,0.5
466881,新北,New Taipei,2024-11-21,02:00:00,2024,11,21,2,0.1,T
466881,新北,New Taipei,2024-11-21,03:00:00,2024,11,21,3,1.0,1.0
466881,新北,New Taipei,2024-11-21,04:00:00,2024,11,21,4,0.1,T
466881,新北,New Taipei,2024-11-21,05:00:00,2024,11,21,5,0.5,0.5
466881,新北,New Taipei,2024-11-21,06:00:00,2024,11,21,6,0.1,T
466881,新北,New Taipei,2024-11-21,07:00:00,2024,11,21,7,1.0,1.0
466881,新北,New Taipei,2024-11-21,08:00:00,2024,11,21,8,0.5,0.5
466881,新北,New Taipei,2024-11-21,09:00:00,2024,11,21,9,1.0,1.0
466881,新北,New Taipei,2024-11-21,10:00:00,2024,11,21,10,0.5,0.5
466881,新北,New Taipei,2024-11-21,11:00:00,2024,11,21,11,0.5,0.5
466881,新北,New Taipei,2024-11-21,12:00:00,2024,11,21,12,0.1,T
466881,新北,New Taipei,2024-11-21,13:00:00,2024,11,21,13,0.5,0.5
466881,新北,New Taipei,2024-11-21,14:00:00,2024,11,21,14,0.5,0.5
466881,新北,New Taipei,2024-11-21,15:00:00,2024,11,21,15,4.5,4.5
466881,新北,New Taipei,2024-11-21,16:00:00,2024,11,21,16,0.1,T
466881,新北,New Taipei,2024-11-21,17:00:00,2024,11,21,17,0.5,0.5
466881,新北,New Taipei,2024-11-21,18:00:00,2024,11,21,18,2.0,2.0
466881,新北,New Taipei,2024-11-21,19:00:00,2024,11,21,19,0.1,T
466881,新北,New Taipei,2024-11-21,20:00:00,2024,11,21,20,0.5,0.5
466881,新北,New Taipei,2024-11-21,21:00:00,2024,11,21,21,0.1,T
466881,新北,New Taipei,2024-11-21,22:00:00,2024,11,21,22,0.5,0.5
466881,新北,New Taipei,2024-11-22,00:00:00,2024,11,22,0,0.1,T
466881,新北,New Taipei,2024-11-22,01:00:00,2024,11,22,1,0.1,T
466881,新北,New Taipei,2024-11-22,02:00:00,2024,11,22,2,0.1,T
466881,新北,New Taipei,2024-11-22,03:00:00,2024,11,22,3,0.1,T
466881,新北,New Taipei,2024-11-22,04:00:00,2024,11,22,4,0.1,T
466881,新北,New Taipei,2024-11-22,05:00:00,2024,11,22,5,0.1,T
466881,新北,New Taipei,2024-11-22,06:00:00,2024,11,22,6,0.5,0.5
466881,新北,New Taipei,2024-11-22,07:00:00,2024,11,22,7,0.1,T
466881,新北,New Taipei,2024-11-22,08:00:00,2024,11,22,8,0.1,T
466881,新北,New Taipei,2024-11-22,09:00:00,2024,11,22,9,0.1,T
466881,新北,New Taipei,2024-11-22,14:00:00,2024,11,22,14,0.1,T
466881,新北,New Taipei,2024-11-22,15:00:00,2024,11,22,15,0.1,T
466881,新北,New Taipei,2024-11-22,16:00:00,2024,11,22,16,0.1,T
466881,新北,New Taipei,2024-11-22,17:00:00,2024,11,22,17,0.1,T
466881,新北,New Taipei,2024-11-22,18:00:00,2024,11,22,18,0.1,T
466881,新北,New Taipei,2024-11-22,20:00:00,2024,11,22,20,0.1,T
466881,新北,New Taipei,2024-11-23,20:00:00,2024,11,23,20,0.1,T
466881,新北,New Taipei,2024-11-25,19:00:00,2024,11,25,19,2.0,2.0
466881,新北,New Taipei,2024-11-25,20:00:00,2024,11,25,20,0.1,T
466881,新北,New Taipei,2024-11-26,03:00:00,2024,11,26,3,0.1,T
466881,新北,New Taipei,2024-11-26,07:00:00,2024,11,26,7,0.1,T
466881,新北,New Taipei,2024-11-26,08:00:00,2024,11,26,8,0.1,T
466881,新北,New Taipei,2024-11-26,09:00:00,2024,11,26,9,4.0,4.0
466881,新北,New Taipei,2024-11-26,10:00:00,2024,11,26,10,3.5,3.5
466881,新北,New Taipei,2024-11-26,11:00:00,2024,11,26,11,0.5,0.5
466881,新北,New Taipei,2024-12-06,21:00:00,2024,12,6,21,0.1,T
466881,新北,New Taipei,2024-12-06,22:00:00,2024,12,6,22,0.1,T
466881,新北,New Taipei,2024-12-07,02:00:00,2024,12,7,2,0.1,T
466881,新北,New Taipei,2024-12-07,03:00:00,2024,12,7,3,0.1,T
466881,新北,New Taipei,2024-12-07,04:00:00,2024,12,7,4,0.1,T
466881,新北,New Taipei,2024-12-07,05:00:00,2024,12,7,5,0.1,T
466881,新北,New Taipei,2024-12-07,06:00:00,2024,12,7,6,0.1,T
466881,新北,New Taipei,2024-12-07,07:00:00,2024,12,7,7,0.1,T
466881,新北,New Taipei,2024-12-07,08:00:00,2024,12,7,8,0.1,T
466881,新北,New Taipei,2024-12-07,09:00:00,2024,12,7,9,0.1,T
466881,新北,New Taipei,2024-12-07,10:00:00,2024,12,7,10,0.1,T
466881,新北,New Taipei,2024-12-07,11:00:00,2024,12,7,11,0.1,T
466881,新北,New Taipei,2024-12-07,12:00:00,2024,12,7,12,0.1,T
466881,新北,New Taipei,2024-12-07,13:00:00,2024,12,7,13,0.1,T
466881,新北,New Taipei,2024-12-07,14:00:00,2024,12,7,14,0.1,T
466881,新北,New Taipei,2024-12-07,15:00:00,2024,12,7,15,0.1,T
466881,新北,New Taipei,2024-12-07,19:00:00,2024,12,7,19,0.1,T
466881,新北,New Taipei,2024-12-07,20:00:00,2024,12,7,20,0.5,0.5
466881,新北,New Taipei,2024-12-07,21:00:00,2024,12,7,21,0.1,T
466881,新北,New Taipei,2024-12-07,22:00:00,2024,12,7,22,0.1,T
466881,新北,New Taipei,2024-12-07,23:00:00,2024,12,7,23,0.1,T
466881,新北,New Taipei,2024-12-08,00:00:00,2024,12,8,0,0.1,T
466881,新北,New Taipei,2024-12-08,01:00:00,2024,12,8,1,0.1,T
466881,新北,New Taipei,2024-12-08,02:00:00,2024,12,8,2,0.1,T
466881,新北,New Taipei,2024-12-08,03:00:00,2024,12,8,3,0.1,T
466881,新北,New Taipei,2024-12-08,04:00:00,2024,12,8,4,0.1,T
466881,新北,New Taipei,2024-12-08,05:00:00,2024,12,8,5,0.1,T
466881,新北,New Taipei,2024-12-08,06:00:00,2024,12,8,6,0.1,T
466881,新北,New Taipei,2024-12-08,07:00:00,2024,12,8,7,0.1,T
466881,新北,New Taipei,2024-12-08,08:00:00,2024,12,8,8,0.5,0.5
466881,新北,New Taipei,2024-12-08,09:00:00,2024,12,8,9,0.1,T
466881,新北,New Taipei,2024-12-08,10:00:00,2024,12,8,10,0.1,T
466881,新北,New Taipei,2024-12-08,11:00:00,2024,12,8,11,0.1,T
466881,新北,New Taipei,2024-12-08,12:00:00,2024,12,8,12,0.1,T
466881,新北,New Taipei,2024-12-08,13:00:00,2024,12,8,13,0.5,0.5
466881,新北,New Taipei,2024-12-08,14:00:00,2024,12,8,14,0.5,0.5
466881,新北,New Taipei,2024-12-08,15:00:00,2024,12,8,15,0.5,0.5
466881,新北,New Taipei,2024-12-08,16:00:00,2024,12,8,16,0.5,0.5
466881,新北,New Taipei,2024-12-08,17:00:00,2024,12,8,17,0.1,T
466881,新北,New Taipei,2024-12-08,18:00:00,2024,12,8,18,0.1,T
466881,新北,New Taipei,2024-12-08,19:00:00,2024,12,8,19,0.1,T
466881,新北,New Taipei,2024-12-08,20:00:00,2024,12,8,20,0.1,T
466881,新北,New Taipei,2024-12-08,21:00:00,2024,12,8,21,0.1,T
466881,新北,New Taipei,2024-12-08,23:00:00,2024,12,8,23,0.5,0.5
466881,新北,New Taipei,2024-12-09,02:00:00,2024,12,9,2,0.1,T
466881,新北,New Taipei,2024-12-09,03:00:00,2024,12,9,3,0.1,T
466881,新北,New Taipei,2024-12-09,04:00:00,2024,12,9,4,0.1,T
466881,新北,New Taipei,2024-12-09,05:00:00,2024,12,9,5,0.1,T
466881,新北,New Taipei,2024-12-09,06:00:00,2024,12,9,6,0.1,T
466881,新北,New Taipei,2024-12-10,03:00:00,2024,12,10,3,0.1,T
466881,新北,New Taipei,2024-12-10,04:00:00,2024,12,10,4,0.1,T
466881,新北,New Taipei,2024-12-10,05:00:00,2024,12,10,5,0.1,T
466881,新北,New Taipei,2024-12-10,07:00:00,2024,12,10,7,0.1,T
466881,新北,New Taipei,2024-12-10,10:00:00,2024,12,10,10,0.1,T
466881,新北,New Taipei,2024-12-10,11:00:00,2024,12,10,11,0.1,T
466881,新北,New Taipei,2024-12-10,12:00:00,2024,12,10,12,0.5,0.5
466881,新北,New Taipei,2024-12-10,13:00:00,2024,12,10,13,0.1,T
466881,新北,New Taipei,2024-12-11,22:00:00,2024,12,11,22,0.1,T
466881,新北,New Taipei,2024-12-11,23:00:00,2024,12,11,23,0.1,T
466881,新北,New Taipei,2024-12-12,02:00:00,2024,12,12,2,0.1,T
466881,新北,New Taipei,2024-12-12,05:00:00,2024,12,12,5,0.1,T
466881,新北,New Taipei,2024-12-12,06:00:00,2024,12,12,6,0.1,T
466881,新北,New Taipei,2024-12-12,10:00:00,2024,12,12,10,0.1,T
466881,新北,New Taipei,2024-12-12,11:00:00,2024,12,12,11,1.0,1.0
466881,新北,New Taipei,2024-12-12,12:00:00,2024,12,12,12,0.1,T
466881,新北,New Taipei,2024-12-13,01:00:00,2024,12,13,1,0.1,T
466881,新北,New Taipei,2024-12-13,02:00:00,2024,12,13,2,0.1,T
466881,新北,New Taipei,2024-12-13,03:00:00,2024,12,13,3,0.1,T
466881,新北,New Taipei,2024-12-13,04:00:00,2024,12,13,4,0.1,T
466881,新北,New Taipei,2024-12-13,05:00:00,2024,12,13,5,0.1,T
466881,新北,New Taipei,2024-12-13,07:00:00,2024,12,13,7,0.1,T
466881,新北,New Taipei,2024-12-13,12:00:00,2024,12,13,12,0.1,T
466881,新北,New Taipei,2024-12-13,13:00:00,2024,12,13,13,0.1,T
466881,新北,New Taipei,2024-12-13,14:00:00,2024,12,13,14,0.1,T
466881,新北,New Taipei,2024-12-13,15:00:00,2024,12,13,15,1.0,1.0
466881,新北,New Taipei,2024-12-13,16:00:00,2024,12,13,16,1.5,1.5
466881,新北,New Taipei,2024-12-13,17:00:00,2024,12,13,17,0.5,0.5
466881,新北,New Taipei,2024-12-13,23:00:00,2024,12,13,23,0.1,T
466881,新北,New Taipei,2024-12-14,00:00:00,2024,12,14,0,0.1,T
466881,新北,New Taipei,2024-12-14,01:00:00,2024,12,14,1,0.1,T
466881,新北,New Taipei,2024-12-14,02:00:00,2024,12,14,2,0.1,T
466881,新北,New Taipei,2024-12-14,03:00:00,2024,12,14,3,0.1,T
466881,新北,New Taipei,2024-12-14,04:00:00,2024,12,14,4,0.1,T
466881,新北,New Taipei,2024-12-14,05:00:00,2024,12,14,5,0.1,T
466881,新北,New Taipei,2024-12-14,06:00:00,2024,12,14,6,0.1,T
466881,新北,New Taipei,2024-12-14,19:00:00,2024,12,14,19,0.1,T
466881,新北,New Taipei,2024-12-14,20:00:00,2024,12,14,20,0.1,T
466881,新北,New Taipei,2024-12-14,21:00:00,2024,12,14,21,0.1,T
466881,新北,New Taipei,2024-12-15,17:00:00,2024,12,15,17,0.1,T
466881,新北,New Taipei,2024-12-15,18:00:00,2024,12,15,18,0.1,T
466881,新北,New Taipei,2024-12-17,22:00:00,2024,12,17,22,0.1,T
466881,新北,New Taipei,2024-12-17,23:00:00,2024,12,17,23,0.1,T
466881,新北,New Taipei,2024-12-18,00:00:00,2024,12,18,0,0.1,T
466881,新北,New Taipei,2024-12-18,01:00:00,2024,12,18,1,0.1,T
466881,新北,New Taipei,2024-12-18,02:00:00,2024,12,18,2,0.1,T
466881,新北,New Taipei,2024-12-18,03:00:00,2024,12,18,3,0.5,0.5
466881,新北,New Taipei,2024-12-18,06:00:00,2024,12,18,6,0.1,T
466881,新北,New Taipei,2024-12-18,07:00:00,2024,12,18,7,0.1,T
466881,新北,New Taipei,2024-12-19,01:00:00,2024,12,19,1,0.1,T
466881,新北,New Taipei,2024-12-19,02:00:00,2024,12,19,2,0.1,T
466881,新北,New Taipei,2024-12-19,04:00:00,2024,12,19,4,0.1,T
466881,新北,New Taipei,2024-12-19,06:00:00,2024,12,19,6,0.1,T
466881,新北,New Taipei,2024-12-19,07:00:00,2024,12,19,7,0.1,T
466881,新北,New Taipei,2024-12-19,10:00:00,2024,12,19,10,0.1,T
466881,新北,New Taipei,2024-12-19,11:00:00,2024,12,19,11,0.5,0.5
466881,新北,New Taipei,2024-12-19,12:00:00,2024,12,19,12,1.0,1.0
466881,新北,New Taipei,2024-12-19,13:00:00,2024,12,19,13,0.5,0.5
466881,新北,New Taipei,2024-12-19,14:00:00,2024,12,19,14,0.5,0.5
466881,新北,New Taipei,2024-12-19,15:00:00,2024,12,19,15,1.0,1.0
466881,新北,New Taipei,2024-12-19,16:00:00,2024,12,19,16,0.1,T
466881,新北,New Taipei,2024-12-19,17:00:00,2024,12,19,17,0.1,T
466881,新北,New Taipei,2024-12-19,19:00:00,2024,12,19,19,0.1,T
466881,新北,New Taipei,2024-12-19,20:00:00,2024,12,19,20,0.1,T
466881,新北,New Taipei,2024-12-19,21:00:00,2024,12,19,21,0.5,0.5
466881,新北,New Taipei,2024-12-19,22:00:00,2024,12,19,22,0.1,T
466881,新北,New Taipei,2024-12-19,23:00:00,2024,12,19,23,0.1,T
466881,新北,New Taipei,2024-12-20,00:00:00,2024,12,20,0,0.1,T
466881,新北,New Taipei,2024-12-20,02:00:00,2024,12,20,2,0.1,T
466881,新北,New Taipei,2024-12-20,03:00:00,2024,12,20,3,0.5,0.5
466881,新北,New Taipei,2024-12-20,04:00:00,2024,12,20,4,1.0,1.0
466881,新北,New Taipei,2024-12-20,05:00:00,2024,12,20,5,1.0,1.0
466881,新北,New Taipei,2024-12-20,06:00:00,2024,12,20,6,1.0,1.0
466881,新北,New Taipei,2024-12-20,07:00:00,2024,12,20,7,0.5,0.5
466881,新北,New Taipei,2024-12-20,08:00:00,2024,12,20,8,0.5,0.5
466881,新北,New Taipei,2024-12-20,09:00:00,2024,12,20,9,0.5,0.5
466881,新北,New Taipei,2024-12-20,10:00:00,2024,12,20,10,0.1,T
466881,新北,New Taipei,2024-12-20,11:00:00,2024,12,20,11,0.5,0.5
466881,新北,New Taipei,2024-12-20,12:00:00,2024,12,20,12,1.0,1.0
466881,新北,New Taipei,2024-12-20,13:00:00,2024,12,20,13,0.5,0.5
466881,新北,New Taipei,2024-12-20,14:00:00,2024,12,20,14,0.1,T
466881,新北,New Taipei,2024-12-20,15:00:00,2024,12,20,15,0.1,T
466881,新北,New Taipei,2024-12-20,16:00:00,2024,12,20,16,0.5,0.5
466881,新北,New Taipei,2024-12-20,17:00:00,2024,12,20,17,0.1,T
466881,新北,New Taipei,2024-12-20,21:00:00,2024,12,20,21,0.1,T
466881,新北,New Taipei,2024-12-20,22:00:00,2024,12,20,22,0.1,T
466881,新北,New Taipei,2024-12-20,23:00:00,2024,12,20,23,0.1,T
466881,新北,New Taipei,2024-12-21,00:00:00,2024,12,21,0,0.1,T
466881,新北,New Taipei,2024-12-21,01:00:00,2024,12,21,1,0.5,0.5
466881,新北,New Taipei,2024-12-21,02:00:00,2024,12,21,2,0.1,T
466881,新北,New Taipei,2024-12-21,03:00:00,2024,12,21,3,0.1,T
466881,新北,New Taipei,2024-12-21,04:00:00,2024,12,21,4,0.1,T
466881,新北,New Taipei,2024-12-21,05:00:00,2024,12,21,5,0.1,T
466881,新北,New Taipei,2024-12-21,06:00:00,2024,12,21,6,0.1,T
466881,新北,New Taipei,2024-12-21,07:00:00,2024,12,21,7,1.5,1.5
466881,新北,New Taipei,2024-12-21,08:00:00,2024,12,21,8,0.1,T
466881,新北,New Taipei,2024-12-21,09:00:00,2024,12,21,9,0.1,T
466881,新北,New Taipei,2024-12-21,10:00:00,2024,12,21,10,0.1,T
466881,新北,New Taipei,2024-12-21,11:00:00,2024,12,21,11,0.1,T
466881,新北,New Taipei,2024-12-21,12:00:00,2024,12,21,12,0.1,T
466881,新北,New Taipei,2024-12-21,13:00:00,2024,12,21,13,0.1,T
466881,新北,New Taipei,2024-12-21,16:00:00,2024,12,21,16,0.1,T
466881,新北,New Taipei,2024-12-21,17:00:00,2024,12,21,17,0.1,T
466881,新北,New Taipei,2024-12-21,18:00:00,2024,12,21,18,0.5,0.5
466881,新北,New Taipei,2024-12-21,19:00:00,2024,12,21,19,0.1,T
466881,新北,New Taipei,2024-12-21,20:00:00,2024,12,21,20,0.1,T
466881,新北,New Taipei,2024-12-21,21:00:00,2024,12,21,21,0.5,0.5
466881,新北,New Taipei,2024-12-21,22:00:00,2024,12,21,22,0.1,T
466881,新北,New Taipei,2024-12-21,23:00:00,2024,12,21,23,0.1,T
466881,新北,New Taipei,2024-12-22,00:00:00,2024,12,22,0,0.1,T
466881,新北,New Taipei,2024-12-22,01:00:00,2024,12,22,1,0.1,T
466881,新北,New Taipei,2024-12-22,04:00:00,2024,12,22,4,0.1,T
466881,新北,New Taipei,2024-12-22,05:00:00,2024,12,22,5,0.1,T
466881,新北,New Taipei,2024-12-22,06:00:00,2024,12,22,6,0.1,T
466881,新北,New Taipei,2024-12-22,07:00:00,2024,12,22,7,0.1,T
466881,新北,New Taipei,2024-12-22,08:00:00,2024,12,22,8,0.1,T
466881,新北,New Taipei,2024-12-22,09:00:00,2024,12,22,9,0.1,T
466881,新北,New Taipei,2024-12-22,10:00:00,2024,12,22,10,0.1,T
466881,新北,New Taipei,2024-12-22,11:00:00,2024,12,22,11,0.1,T
466881,新北,New Taipei,2024-12-22,20:00:00,2024,12,22,20,0.1,T
466881,新北,New Taipei,2024-12-23,14:00:00,2024,12,23,14,0.1,T
466881,新北,New Taipei,2024-12-23,15:00:00,2024,12,23,15,0.5,0.5
466881,新北,New Taipei,2024-12-23,16:00:00,2024,12,23,16,1.0,1.0
466881,新北,New Taipei,2024-12-23,17:00:00,2024,12,23,17,1.5,1.5
466881,新北,New Taipei,2024-12-23,18:00:00,2024,12,23,18,1.5,1.5
466881,新北,New Taipei,2024-12-23,19:00:00,2024,12,23,19,1.5,1.5
466881,新北,New Taipei,2024-12-23,20:00:00,2024,12,23,20,2.0,2.0
466881,新北,New Taipei,2024-12-23,21:00:00,2024,12,23,21,2.5,2.5
466881,新北,New Taipei,2024-12-23,22:00:00,2024,12,23,22,1.5,1.5
466881,新北,New Taipei,2024-12-23,23:00:00,2024,12,23,23,2.0,2.0
466881,新北,New Taipei,2024-12-24,00:00:00,2024,12,24,0,1.5,1.5
466881,新北,New Taipei,2024-12-24,01:00:00,2024,12,24,1,4.0,4.0
466881,新北,New Taipei,2024-12-24,02:00:00,2024,12,24,2,2.0,2.0
466881,新北,New Taipei,2024-12-24,03:00:00,2024,12,24,3,1.0,1.0
466881,新北,New Taipei,2024-12-24,04:00:00,2024,12,24,4,1.0,1.0
466881,新北,New Taipei,2024-12-24,05:00:00,2024,12,24,5,0.5,0.5
466881,新北,New Taipei,2024-12-24,06:00:00,2024,12,24,6,1.0,1.0
466881,新北,New Taipei,2024-12-24,07:00:00,2024,12,24,7,0.1,T
466881,新北,New Taipei,2024-12-24,16:00:00,2024,12,24,16,0.1,T
466881,新北,New Taipei,2024-12-24,17:00:00,2024,12,24,17,0.1,T
466881,新北,New Taipei,2024-12-24,20:00:00,2024,12,24,20,0.1,T
466881,新北,New Taipei,2024-12-24,22:00:00,2024,12,24,22,0.1,T
466881,新北,New Taipei,2024-12-24,23:00:00,2024,12,24,23,0.1,T
466881,新北,New Taipei,2024-12-25,00:00:00,2024,12,25,0,0.1,T
466881,新北,New Taipei,2024-12-25,01:00:00,2024,12,25,1,0.1,T
466881,新北,New Taipei,2024-12-26,01:00:00,2024,12,26,1,0.1,T
466881,新北,New Taipei,2024-12-26,02:00:00,2024,12,26,2,0.1,T
466881,新北,New Taipei,2024-12-26,03:00:00,2024,12,26,3,0.1,T
466881,新北,New Taipei,2024-12-26,05:00:00,2024,12,26,5,0.1,T
466881,新北,New Taipei,2024-12-26,06:00:00,2024,12,26,6,0.1,T
466881,新北,New Taipei,2024-12-26,07:00:00,2024,12,26,7,0.1,T
466881,新北,New Taipei,2024-12-26,08:00:00,2024,12,26,8,0.1,T
466881,新北,New Taipei,2024-12-26,09:00:00,2024,12,26,9,0.1,T
466881,新北,New Taipei,2024-12-26,22:00:00,2024,12,26,22,0.1,T
466881,新北,New Taipei,2024-12-26,23:00:00,2024,12,26,23,0.1,T
466881,新北,New Taipei,2024-12-27,00:00:00,2024,12,27,0,0.1,T
466881,新北,New Taipei,2024-12-27,01:00:00,2024,12,27,1,0.1,T
466881,新北,New Taipei,2024-12-27,04:00:00,2024,12,27,4,0.1,T
